id,chain_type,address,name_tag,balance,percentage,txn_count,created_at
BTC173,BTC,152BK6BQa672Dy8PHf4JQtS27pBRBiYy6e,Bitcoin,"5,598 BTC",0.03%,93,2025-12-15 08:19:39
BTC174,BTC,1Ly9nQEyaRQoRPSAE4dABrpav2SaAR383W,Bitcoin,"5,598 BTC",0.03%,84,2025-12-15 08:19:39
BTC175,BTC,154sxXJekWHQ5nPxkkaWnMghy4o9qWaNdU,Bitcoin,"5,598 BTC",0.03%,87,2025-12-15 08:19:39
BTC176,BTC,1Gc6ggvqHRRwyyx6rrW9Wn17bqzV7voWvD,Bitcoin,"5,598 BTC",0.03%,86,2025-12-15 08:19:39
BTC177,BTC,1CCqLR8YrUMPFgYZWwLW8FkezbFjfeXD8n,Bitcoin,"5,595 BTC",0.03%,28,2025-12-15 08:19:39
BTC178,BTC,1D387jd5ZuvudpUQrSv8vK5b2M1SBnvdY8,Bitcoin,"5,578 BTC",0.03%,87,2025-12-15 08:19:39
BTC179,BTC,3M3EtJGx5Dy9nCATLDhyRCrKGc38QC9z2e,Bitcoin,"5,535 BTC",0.03%,6,2025-12-15 08:19:39
BTC180,BTC,bc1quv866t7ke929gxttpgc2u30ffnczpgfrjugwxv,Bitcoin,"5,500 BTC",0.03%,12,2025-12-15 08:19:39
BTC181,BTC,31vGTThPybgTLC2k2DLZjBoYYnMNAXYdhx,Bitcoin,"5,380 BTC",0.03%,2,2025-12-15 08:19:39
BTC182,BTC,3HroDXv8hmzKRtaSfBffRgedKpru8fgy6M,Bitcoin,"5,285 BTC",0.03%,270,2025-12-15 08:19:39
BTC183,BTC,bc1qc45h5yduv0cp8w6jv6rafs0g2say65rnn268jt3vlk6x3hg9u7kqvh3xk7,Bitcoin,"5,212 BTC",0.03%,9,2025-12-15 08:19:39
BTC184,BTC,1BVtDi7txPCG2TH5Crd2Rw5MtpivbmoKgB,Bitcoin,"5,186 BTC",0.03%,27,2025-12-15 08:19:39
BTC185,BTC,36oiSkAi1VVuUpfdv8E2V5fZ2EarHRJpis,Bitcoin,"5,177 BTC",0.03%,2,2025-12-15 08:19:39
BTC186,BTC,3LLkjCcLEC5N2RSBk5r4jwnwBZ69xY2PXq,Bitcoin,"5,109 BTC",0.03%,4,2025-12-15 08:19:39
BTC187,BTC,1BeouDc6jtHpitvPz3gR3LQnBGb7dKRrtC,Bitcoin,"5,075 BTC",0.03%,133,2025-12-15 08:19:39
BTC188,BTC,bc1qhtvsrdu6a8jddqjnudugvzhqwdg8kdyjf2yfl6,Bitcoin,"5,005 BTC",0.03%,1558,2025-12-15 08:19:39
BTC189,BTC,34iPiWYZyn3d99WgiSzF5UPsir7ix3j4Xe,Bitcoin,"5,000 BTC",0.03%,4,2025-12-15 08:19:39
BTC190,BTC,1ARWCREnmdKyHgNg2c9qih8UzRr4MMQEQS,Bitcoin,"5,000 BTC",0.03%,41,2025-12-15 08:19:39
BTC191,BTC,1DaCQDfStUgkPQXcf53Teeo6LPiKcVMBM9,Bitcoin,"5,000 BTC",0.03%,40,2025-12-15 08:19:39
BTC192,BTC,16Jka2DrvEGGJ6ks2kXRpxmQZLQmAFRoGk,Bitcoin,"5,000 BTC",0.03%,22,2025-12-15 08:19:39
BTC193,BTC,1NQEV6T4avmPqUVTvgsKkeB6yc8qnSWfhR,Bitcoin,"5,000 BTC",0.03%,37,2025-12-15 08:19:39
BTC194,BTC,19z6WynrjHeD5MMv6919BuQRwybuen1sRv,Bitcoin,"5,000 BTC",0.03%,36,2025-12-15 08:19:39
BTC195,BTC,1NJQZhzYac89fDhQCmb1khdjekKNVYLFMY,Bitcoin,"5,000 BTC",0.03%,36,2025-12-15 08:19:39
BTC196,BTC,12ytiN9oWQTRGb6JjZiaoWMAvF9nPWdGX1,Bitcoin,"5,000 BTC",0.03%,31,2025-12-15 08:19:39
BTC197,BTC,1LnoZawVFFQihU8d8ntxLMpYheZUfyeVAK,Bitcoin,"5,000 BTC",0.03%,76,2025-12-15 08:19:39
BTC198,BTC,37ejFSYF56667Srm5yFCh8eRTzdfF6WDL4,Bitcoin,"5,000 BTC",0.03%,6,2025-12-15 08:19:39
BTC199,BTC,bc1qea942uw640l7nvtf3vplv6jd6wvuy06c58cd4k,Bitcoin,"5,000 BTC",0.03%,4,2025-12-15 08:19:39
BTC200,BTC,bc1qs8f9frtpavcjn8rgshfcqy4dh7w6s94hkf8j5f,Bitcoin,"4,999 BTC",0.03%,4,2025-12-15 08:19:39
BTC201,BTC,3JX2dHyVstG2xbSsmu7wjepY6BCGcFKkU9,Bitcoin,"4,999 BTC",0.03%,4,2025-12-15 08:19:39
BTC202,BTC,bc1ps4xh9n9688jjlczas846kq64mxnhp8e5aradpcpuj852dvhmpzkqs57a3g,Bitcoin,"4,998 BTC",0.03%,6,2025-12-15 08:19:39
BTC203,BTC,12GQSEPmoCiw7zrWJbsYa5SD3hkKPSzyAq,Bitcoin,"4,995 BTC",0.03%,88,2025-12-15 08:19:39
BTC204,BTC,14f3x5v48f7b7QN6Lqt56Fg8jBQ7nVn26N,Bitcoin,"4,989 BTC",0.03%,3,2025-12-15 08:19:39
BTC205,BTC,bc1qfnyjgneu98mfxhr4yz7vgvpkqrnsfcje08uy9j,Bitcoin,"4,986 BTC",0.03%,34,2025-12-15 08:19:39
BTC206,BTC,bc1qu0gedsrw3axk37avmnahp2c7rszkeu6f9fx6shxg4plew8as825qm77x6e,Bitcoin,"4,980 BTC",0.03%,8,2025-12-15 08:19:39
BTC207,BTC,bc1quhruqrghgcca950rvhtrg7cpd7u8k6svpzgzmrjy8xyukacl5lkq0r8l2d,Bitcoin,"4,980 BTC",0.03%,595087,2025-12-15 08:19:39
BTC208,BTC,1Cm9ugUjEUyMvjB3uWxESapa861uEtcVyc,Bitcoin,"4,975 BTC",0.02%,90,2025-12-15 08:19:39
BTC209,BTC,1ZK5rrghS3Uhnra64LiuZVupa6WTSuPfF,Bitcoin,"4,968 BTC",0.02%,89,2025-12-15 08:19:39
BTC210,BTC,3ArN3NATutoqDSEKKEaVpF1ZGdW8wxySMz,Bitcoin,"4,950 BTC",0.02%,4,2025-12-15 08:19:39
BTC211,BTC,15n6GcFRFm3287FotAWunZe58D9yXx13AB,Bitcoin,"4,938 BTC",0.02%,90,2025-12-15 08:19:39
BTC212,BTC,1G6KK2j1C7DAsPmQ6joZpAY4gN84z5Te4E,Bitcoin,"4,938 BTC",0.02%,81,2025-12-15 08:19:39
BTC213,BTC,1CY3uBdj9ZypiiZUymr2kVSaByFdEbYrcU,Bitcoin,"4,902 BTC",0.02%,79,2025-12-15 08:19:39
BTC214,BTC,1Ms4LPLVYWCyYTAqBcotXAeizHgE778abE,Bitcoin,"4,902 BTC",0.02%,82,2025-12-15 08:19:39
BTC215,BTC,1PPWcRj9k2oRr2uEJUQpmTo293a68tkjTX,Bitcoin,"4,902 BTC",0.02%,76,2025-12-15 08:19:39
BTC216,BTC,1Btud1pqADgGzgBCZzxzc2b1o1ytk1HYWC,Bitcoin,"4,900 BTC",0.02%,31,2025-12-15 08:19:39
BTC217,BTC,1BXZng4dcXDnYNRXRgHqWjzT5RwxHHBSHo,Bitcoin,"4,900 BTC",0.02%,29,2025-12-15 08:19:39
BTC218,BTC,1BvNwfxEQwZNRmYQ3eno6e976XyxhCsRXj,Bitcoin,"4,881 BTC",0.02%,38,2025-12-15 08:19:39
BTC219,BTC,bc1qtf50my2qjmpcrxd6lj8gmx35eeevu4mfrjzmeh,Bitcoin,"4,846 BTC",0.02%,3,2025-12-15 08:19:39
BTC220,BTC,124ixYbTUb5jBAsY5X9pJfimdc3x1qJSPu,Bitcoin,"4,838 BTC",0.02%,87,2025-12-15 08:19:39
BTC221,BTC,bc1qrd7t2sl5rdfke32qcryyep6r78vyq703mvggq7,Bitcoin,"4,828 BTC",0.02%,737,2025-12-15 08:19:39
BTC222,BTC,bc1qzup4k7zn9jur7a8kz0dnaernzyf60h8ez6s9cpmp23wfw5djhvusd4p0v3,Bitcoin,"4,812 BTC",0.02%,5,2025-12-15 08:19:39
BTC223,BTC,1Miy5sJZSamDZN6xcJJidp9zYxhSrpDeJm,Bitcoin,"4,792 BTC",0.02%,38,2025-12-15 08:19:39
BTC224,BTC,bc1q2f0tczgrukdxjrhhadpft2fehzpcrwrz549u90,Bitcoin,"4,784 BTC",0.02%,86080,2025-12-15 08:19:39
BTC225,BTC,3N4M72xVMeuTSrsamQHTBHwhF4NQAJPWXp,Bitcoin,"4,780 BTC",0.02%,60,2025-12-15 08:19:39
BTC226,BTC,1DTibFT2vzUhM3LjCL7PXUbwgv3KfhAD3Y,Bitcoin,"4,762 BTC",0.02%,79,2025-12-15 08:19:39
BTC227,BTC,1MGRMRJkMvEbmSRZxtA5zkAoZiDBEnrFGj,Bitcoin,"4,762 BTC",0.02%,74,2025-12-15 08:19:39
BTC228,BTC,1AN2EJMCyKn8dcfv8gonihvRPvyYuNUuQP,Bitcoin,"4,746 BTC",0.02%,80,2025-12-15 08:19:39
BTC229,BTC,bc1qncsa0qdrgsr58303gsnuwhd5vrm7hlkpd6klmf,Bitcoin,"4,741 BTC",0.02%,6,2025-12-15 08:19:39
BTC230,BTC,1KP9TQ4fWTaiu8b9epYXoNdD3PwtLBdkmz,Bitcoin,"4,725 BTC",0.02%,74,2025-12-15 08:19:39
BTC231,BTC,1PrKN9pGDeYYpAkqBf9ENB7Hq5CwUHdVBC,Bitcoin,"4,724 BTC",0.02%,76,2025-12-15 08:19:39
BTC232,BTC,1GDsWXPNUqKp2AtqRNZuUgzoCChuJfpi6f,Bitcoin,"4,724 BTC",0.02%,77,2025-12-15 08:19:39
BTC233,BTC,1Kq6hXXiSpdp9bg9hDDyqm8ZfvgZmzchjn,Bitcoin,"4,699 BTC",0.02%,29,2025-12-15 08:19:39
BTC234,BTC,3DVJfEsDTPkGDvqPCLC41X85L1B1DQWDyh,Bitcoin,"4,612 BTC",0.02%,710,2025-12-15 08:19:39
BTC235,BTC,1EzoCYJhW9Y2Vc3WyCxATqynp1BJ2FRyfy,Bitcoin,"4,605 BTC",0.02%,78,2025-12-15 08:19:39
BTC236,BTC,bc1qg6nz526w9ccpmctaja987csx8kgvxnflu0z0yp,Bitcoin,"4,601 BTC",0.02%,5,2025-12-15 08:19:39
BTC237,BTC,3QihZ88QjHumDiCGVuE9VR62A1XC1Cvdam,Bitcoin,"4,600 BTC",0.02%,2,2025-12-15 08:19:39
BTC238,BTC,3Pv6S8ZEcQLmXigA694aUZhVmnLUjNzxcc,Bitcoin,"4,600 BTC",0.02%,22,2025-12-15 08:19:39
BTC239,BTC,bc1qhu98nf6ddz6ja73rn72encdr8ezsyhexwpdzap0vcs7lg2wpmrnq5ygfsl,Bitcoin,"4,597 BTC",0.02%,16,2025-12-15 08:19:39
BTC240,BTC,18VmXvkF4cgLi35RtMiHHDpvMjUCyVpQ9x,Bitcoin,"4,582 BTC",0.02%,22,2025-12-15 08:19:39
BTC241,BTC,1Cz1rxpgKTWfJe3YTGf4j7THgcxy1Uz2mJ,Bitcoin,"4,561 BTC",0.02%,63,2025-12-15 08:19:39
BTC242,BTC,1BZVkw1VAxB6KdnLZ9CRPgq9RmANo1AEgW,Bitcoin,"4,561 BTC",0.02%,82,2025-12-15 08:19:39
BTC243,BTC,1in8wichDomoDfPw71hq1EvSHiR2B7Q9w,Bitcoin,"4,561 BTC",0.02%,77,2025-12-15 08:19:39
BTC244,BTC,1vCCWy7xXu38tqkgfqFeZQNKmjkNvWEHu,Bitcoin,"4,561 BTC",0.02%,82,2025-12-15 08:19:39
BTC245,BTC,1CkLomVgNZnz9ztyoFxL1TLxVgYwDdB8Fz,Bitcoin,"4,561 BTC",0.02%,77,2025-12-15 08:19:39
BTC246,BTC,1Q6JWart8Xnjx3H6CfmVDQ9DVomJAkgVT3,Bitcoin,"4,561 BTC",0.02%,78,2025-12-15 08:19:39
BTC247,BTC,15hvzT5AMTLCNmt2nMkCLgJErQGPVdA9xR,Bitcoin,"4,561 BTC",0.02%,80,2025-12-15 08:19:39
BTC248,BTC,1GGyAfbSoJiAxFWNu5gugjzXmRSSr32cvE,Bitcoin,"4,561 BTC",0.02%,81,2025-12-15 08:19:39
BTC249,BTC,1DxJW2b8nU5d8Z6bLDDfg8ueditTeN2H99,Bitcoin,"4,561 BTC",0.02%,78,2025-12-15 08:19:39
BTC250,BTC,13ryqsda2KaLWvt2DyoZT1pVFPYpixW2eY,Bitcoin,"4,512 BTC",0.02%,77,2025-12-15 08:19:39
BTC251,BTC,1KMWovpjcEHoraXoERmELgYtNuXeLUpyPH,Bitcoin,"4,512 BTC",0.02%,74,2025-12-15 08:19:39
BTC252,BTC,1LJ42vnbFjMUe5wAq8WdRUPaURqLEvtFXa,Bitcoin,"4,512 BTC",0.02%,74,2025-12-15 08:19:39
BTC253,BTC,1Kc2kcfS4DpaLA8YHooNYhYUGt7BNznyg9,Bitcoin,"4,512 BTC",0.02%,75,2025-12-15 08:19:39
BTC254,BTC,12ELPebFvt9TbuXfYNwTn6WtByc5F2UUJk,Bitcoin,"4,512 BTC",0.02%,80,2025-12-15 08:19:39
BTC255,BTC,17LuQUKmqgoK2js1TD3EUe1zwMYyrC2pMB,Bitcoin,"4,512 BTC",0.02%,71,2025-12-15 08:19:39
BTC256,BTC,1CbTKoiqrw2ErsFLhZ9wSn8AgPdfdBEq1b,Bitcoin,"4,512 BTC",0.02%,67,2025-12-15 08:19:39
BTC257,BTC,16aEn4p6hK4FMpLtJGpoQZMZ946sDg1Z6n,Bitcoin,"4,503 BTC",0.02%,33,2025-12-15 08:19:39
BTC258,BTC,bc1q2spk4zthkxm8rh7fpurxqpl8gzmdwc95khu8ta,Bitcoin,"4,500 BTC",0.02%,7,2025-12-15 08:19:39
BTC259,BTC,33fZ8922aaMuje3eVETXWZGrE7vQQDrkS7,Bitcoin,"4,500 BTC",0.02%,5,2025-12-15 08:19:39
BTC260,BTC,bc1q2x6v47z3xhxu8suuzqtehf8t7v997g3cjhc6kl,Bitcoin,"4,500 BTC",0.02%,9,2025-12-15 08:19:39
BTC261,BTC,bc1qd6dhl3px06pux9rmzw07rkd2kwj9ef36dwgqdg,Bitcoin,"4,500 BTC",0.02%,4,2025-12-15 08:19:39
BTC262,BTC,bc1qgzxtj07yh9jhyv0aexm2y9s4un0lz57eejyrur,Bitcoin,"4,500 BTC",0.02%,4,2025-12-15 08:19:39
BTC263,BTC,bc1q8wlq09pnue9hpl9r5r37zek2qapafjfhj85dgj,Bitcoin,"4,500 BTC",0.02%,4,2025-12-15 08:19:39
BTC264,BTC,bc1q0r3hp96aqq4akjcalasn2v79nmvewasl2sjh84,Bitcoin,"4,500 BTC",0.02%,4,2025-12-15 08:19:39
BTC265,BTC,bc1q4hm96naa2ydcqlxpwlvljvrnt5svm8ejcqnhj0,Bitcoin,"4,500 BTC",0.02%,4,2025-12-15 08:19:39
BTC266,BTC,bc1qlnexsqagmk27ju9dmmvj470l6jsl4j6t4lm34x,Bitcoin,"4,500 BTC",0.02%,4,2025-12-15 08:19:39
BTC267,BTC,1MLiPwYjNACQHREFKwGtkPpWgd8PqpbuQ4,Bitcoin,"4,487 BTC",0.02%,34,2025-12-15 08:19:39
BTC268,BTC,bc1qx76pl3zzunj045tl0dhx36j2gpmw3mxt57l5un,Bitcoin,"4,440 BTC",0.02%,804,2025-12-15 08:19:39
BTC269,BTC,3KUgwjBvJBTykUkzDXSYSDfLn27TGeQVDd,Bitcoin,"4,429 BTC",0.02%,4,2025-12-15 08:19:39
BTC270,BTC,bc1qxrdkj4hu7pqpm5hlmrzv00vkxv66hktm533gw7,Bitcoin,"4,420 BTC",0.02%,2,2025-12-15 08:19:39
BTC271,BTC,bc1prcs82tvrz70jk8u79uekwdfjhd0qhs2mva6e526arycu7fu25zsqhyztuy,Bitcoin,"4,409 BTC",0.02%,3116,2025-12-15 08:19:39
BTC272,BTC,bc1qwsad7lc8djm46hm5rjaj0p0um9kvuaesy3vrnndew7kvpwcd80ps0mxpzj,Bitcoin,"4,403 BTC",0.02%,5,2025-12-15 08:19:39
BTC273,BTC,3D6kjgsypiAnGY7E1XHDQXapW4whUWaH1H,Bitcoin,"4,401 BTC",0.02%,141,2025-12-15 08:19:39
BTC274,BTC,bc1qf6vc30jjmgkrayazenc8kxdatqg28jd0qhcvwc,Bitcoin,"4,392 BTC",0.02%,124,2025-12-15 08:19:39
BTC275,BTC,bc1qudp285fw9juql9fzm998j4w6fcxf9q6u9ge72e,Bitcoin,"4,392 BTC",0.02%,1578,2025-12-15 08:19:39
BTC276,BTC,32qqF3w9W96S6br5x3cR75fgtFZwshjh4X,Bitcoin,"4,387 BTC",0.02%,49,2025-12-15 08:19:39
BTC277,BTC,1iyk2BE1TA6UBcBfLenn14o8sxsMGmRUD,Bitcoin,"4,360 BTC",0.02%,77,2025-12-15 08:19:39
BTC278,BTC,39Jxm7tsFZutKbUePPyRLQzAYzPf8ojNts,Bitcoin,"4,352 BTC",0.02%,11,2025-12-15 08:19:39
BTC279,BTC,bc1ptaz6vkprtjh4dmze9ps32crtkzenqm2nuqtlthpycezrzvu5k04sy7xd9t,Bitcoin,"4,335 BTC",0.02%,5,2025-12-15 08:19:39
BTC280,BTC,18Hp8j2JMvwtPs1eqNaYEEVvuFpjQJRFVY,Bitcoin,"4,333 BTC",0.02%,42,2025-12-15 08:19:39
BTC281,BTC,16eb495TbiCRbRbZv4WBdaUvNGxUYJ4jed,Bitcoin,"4,322 BTC",0.02%,42,2025-12-15 08:19:39
BTC282,BTC,3LDMDJngg4efbRjmFai6jQrg9kJ6c4MsWu,Bitcoin,"4,300 BTC",0.02%,19,2025-12-15 08:19:39
BTC283,BTC,3H5JTt42K7RmZtromfTSefcMEFMMe18pMD,Bitcoin,"4,288 BTC",0.02%,112,2025-12-15 08:19:39
BTC284,BTC,17UNnvd4d1wXCXxGTajTvBtcFsjW3tiXHq,Bitcoin,"4,253 BTC",0.02%,76,2025-12-15 08:19:39
BTC285,BTC,1cF7ay2nn9rYRoUzPiEmb1VKjaCkQf8dn,Bitcoin,"4,253 BTC",0.02%,77,2025-12-15 08:19:39
BTC286,BTC,1BvYZzPhX6pwkXa5p8tPa8tv84pTMRXCiA,Bitcoin,"4,253 BTC",0.02%,80,2025-12-15 08:19:39
BTC287,BTC,1LAfL1DZ2FiDMACvsqeJZYJkhX88aqqmWY,Bitcoin,"4,253 BTC",0.02%,76,2025-12-15 08:19:39
BTC288,BTC,1FRAuVV8vTTyrBH4kf3XnYqBM2gWG4y3qu,Bitcoin,"4,253 BTC",0.02%,75,2025-12-15 08:19:39
BTC289,BTC,13AQbcVvAqrk3FBBJi6Tjh4TEvSoiMLRPQ,Bitcoin,"4,253 BTC",0.02%,74,2025-12-15 08:19:39
BTC290,BTC,1FZ6prCMqwZvjpBE1ExULw4W9EdZj7uG1K,Bitcoin,"4,253 BTC",0.02%,74,2025-12-15 08:19:39
BTC291,BTC,17rWmvtcB1qh49YvWQaKFzz8KJyKK6PrUw,Bitcoin,"4,253 BTC",0.02%,76,2025-12-15 08:19:39
BTC292,BTC,15tTqLLAEVyvdSZzSwKxaBm5HTKCi2ZyoY,Bitcoin,"4,253 BTC",0.02%,82,2025-12-15 08:19:39
BTC293,BTC,16ZG56CTH1v2p42bcZ4vzg2DECZfp3kKNi,Bitcoin,"4,253 BTC",0.02%,65,2025-12-15 08:19:39
BTC294,BTC,1KdS8A1HaNdwai86pVMswMQCdcL5bNNmhu,Bitcoin,"4,253 BTC",0.02%,74,2025-12-15 08:19:39
BTC295,BTC,1JCrPqogEKEpM9fuFQV7LpF9e8cgf3YZ8m,Bitcoin,"4,251 BTC",0.02%,37,2025-12-15 08:19:39
BTC296,BTC,3MZffLTkvxLu7uycdDNNfxHxbUBq2J11xn,Bitcoin,"4,220 BTC",0.02%,16,2025-12-15 08:19:39
BTC297,BTC,1McbLy27nLVzJ4ubMnFm3jxnQ3nbq2mpr2,Bitcoin,"4,218 BTC",0.02%,37,2025-12-15 08:19:39
BTC298,BTC,bc1qxvay4an52gcghxq5lavact7r6qe9l4laedsazz8fj2ee2cy47tlqff4aj4,Bitcoin,"4,216 BTC",0.02%,16235,2025-12-15 08:19:39
BTC299,BTC,bc1qq4h5pmydtvw8rsxttmxd8rxkx0rl420fq83y34,Bitcoin,"4,213 BTC",0.02%,2534,2025-12-15 08:19:39
BTC300,BTC,bc1qcygfu0neqgne5ptet9ea4ktm64xh6qklvhwvef,Bitcoin,"4,200 BTC",0.02%,157,2025-12-15 08:19:39
ETH001,ETH,0x00000000219ab540356cbb839cbe05303d7705fa,Beacon Deposit Contract,"72,456,936.49113931 ETH",60.03%,722981,2025-12-15 08:19:39
ETH002,ETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,"2,263,965.25621233 ETH",1.88%,21045133,2025-12-15 08:19:39
ETH003,ETH,0xbe0eb53f46cd790cd13851d5eff43d12404d33e8,Binance 7,"1,996,008.37069681 ETH",1.65%,2415,2025-12-15 08:19:39
ETH004,ETH,0x40b38765696e3d5d8d9d834d8aad4bb6e418e489,Robinhood,"1,177,794.80417432 ETH",0.98%,343,2025-12-15 08:19:39
ETH005,ETH,0x0e58e8993100f1cbe45376c410f97f4893d9bfcd,Upbit 41,"840,325.9540709 ETH",0.70%,37365,2025-12-15 08:19:39
ETH006,ETH,0x8315177ab297ba92a06054ce80a67ed4dbd7ed3a,Arbitrum: Bridge,"820,671.25705105 ETH",0.68%,191,2025-12-15 08:19:39
ETH007,ETH,0x49048044d57e1c92a77f79988d21fa8faf74e97e,Base: Base Portal,"724,761.98444566 ETH",0.60%,1116799,2025-12-15 08:19:39
ETH008,ETH,0xf977814e90da44bfa03b6295a0616a897441acec,Binance: Hot Wallet 20,"638,622.37175915 ETH",0.53%,19148,2025-12-15 08:19:39
ETH009,ETH,0x47ac0fb4f2d84898e4d9e7b4dab3c24507a6d503,Binance: Binance-Peg Tokens,"554,999.05638856 ETH",0.46%,475,2025-12-15 08:19:39
ETH010,ETH,0xe92d1a43df510f82c66382592a047d288f85226f,Bitfinex 19,"450,118.33469272 ETH",0.37%,554,2025-12-15 08:19:39
ETH011,ETH,0x8d05d9924fe935bd533a844271a1b2078eae6fcf,Kraken: Cold Wallet 3,"329,444.01841363 ETH",0.27%,80,2025-12-15 08:19:39
ETH012,ETH,0xca8fa8f0b631ecdb18cda619c4fc9d197c8affca,Ethereum,"325,000.48567251 ETH",0.27%,279,2025-12-15 08:19:39
ETH013,ETH,0x3bfc20f0b9afcace800d73d2191166ff16540258,Polkadot: MultiSig,"306,276.63553761 ETH",0.25%,579,2025-12-15 08:19:39
ETH014,ETH,0xafcd96e580138cfa2332c632e66308eacd45c5da,Gemini: Cold Wallet,"295,763.80221323 ETH",0.25%,876,2025-12-15 08:19:39
ETH015,ETH,0x9f1799fb47b1514f453bcebbc37ecfe883756e83,Kraken: Cold Wallet 4,"292,784.45884044 ETH",0.24%,17,2025-12-15 08:19:39
ETH016,ETH,0x61edcdf5bb737adffe5043706e7c5bb1f1a56eea,Gemini 3,"279,498.97066154 ETH",0.23%,865,2025-12-15 08:19:39
ETH017,ETH,0x8103683202aa8da10536036edef04cdd865c225e,Bitfinex 20,"275,000.04352691 ETH",0.23%,143,2025-12-15 08:19:39
ETH018,ETH,0x539c92186f7c6cc4cbf443f26ef84c595babbca1,OKX 73,"250,000.0290117 ETH",0.21%,137,2025-12-15 08:19:39
ETH019,ETH,0x2b6ed29a95753c3ad948348e3e7b1a251080ffb9,Rain Lohmus,"250,000.02644263 ETH",0.21%,167,2025-12-15 08:19:39
ETH020,ETH,0xbfbbfaccd1126a11b8f84c60b09859f80f3bd10f,OKX 93,"250,000.00662588 ETH",0.21%,141,2025-12-15 08:19:39
ETH021,ETH,0x868dab0b8e21ec0a48b726a1ccf25826c78c6d7f,OKX 76,"250,000.00200239 ETH",0.21%,131,2025-12-15 08:19:39
ETH022,ETH,0x1b3cb81e51011b549d78bf720b0d924ac763a7c2,Ethereum,"243,300.00922408 ETH",0.20%,295,2025-12-15 08:19:39
ETH023,ETH,0x220866b1a2219f40e72f5c628b65d54268ca3a9d,Vb 3,"241,003.68648738 ETH",0.20%,449,2025-12-15 08:19:39
ETH024,ETH,0xf30ba13e4b04ce5dc4d254ae5fa95477800f0eb0,Kraken: Hot Wallet 2,"226,166.49790307 ETH",0.19%,307658,2025-12-15 08:19:39
ETH025,ETH,0x17e5545b11b468072283cee1f066a059fb0dbf24,Ethereum,"225,231.91227947 ETH",0.19%,103771,2025-12-15 08:19:39
ETH026,ETH,0xc61b9bb3a7a0767e3179713f3a5c7a9aedce193c,Bitfinex: MultiSig 2,"218,063.7606702 ETH",0.18%,214,2025-12-15 08:19:39
ETH027,ETH,0x73af3bcf944a6559933396c1577b257e2054d935,Robinhood 6,"217,992.51563037 ETH",0.18%,854,2025-12-15 08:19:39
ETH028,ETH,0xaa2aa15d77b41e151e17f3a61cbc68db4da72a90,Revolut: Cold Wallet,"203,990.35726253 ETH",0.17%,35,2025-12-15 08:19:39
ETH029,ETH,0xb61a16bda6d61d9b8ad493bf05962c5b98d1712f,Ethereum,"203,300.00011817 ETH",0.17%,17,2025-12-15 08:19:39
ETH030,ETH,0x322b47ff1fa8d5611f761e3e275c45b71b294d43,Ethereum,"187,489.0151922 ETH",0.16%,3,2025-12-15 08:19:39
ETH031,ETH,0xa160cdab225685da1d56aa342ad8841c3b53f291,Tornado.Cash: 100 ETH,"178,500 ETH",0.15%,8689,2025-12-15 08:19:39
ETH032,ETH,0xd3a22590f8243f8e83ac230d1842c9af0404c4a1,Ceffu: Custody Hot Wallet 2,"178,209.82115614 ETH",0.15%,1506,2025-12-15 08:19:39
ETH033,ETH,0xc882b111a75c0c657fc507c04fbfcd2cc984f071,Gate Dep: 0xc882b111a75c0c657fc507c04fbfcd2cc984f071,"177,324.27409477 ETH",0.15%,6223,2025-12-15 08:19:39
ETH034,ETH,0xc06145782f31030db1c40b203be6b0fd53410b6d,EF 2,"170,000.009 ETH",0.14%,8,2025-12-15 08:19:39
ETH035,ETH,0x5b5b69f4e0add2df5d2176d7dbd20b4897bc7ec4,QuadrigaCX 4,"169,032.00338212 ETH",0.14%,141,2025-12-15 08:19:39
ETH036,ETH,0x2f2d854c1d6d5bb8936bb85bc07c28ebb42c9b10,Ethereum,"168,634.97242427 ETH",0.14%,125,2025-12-15 08:19:39
ETH037,ETH,0x7bbfaa2f8b2d2a613b4439be3428dfbf0f405390,Ethereum,"162,247.74489617 ETH",0.13%,118,2025-12-15 08:19:39
ETH038,ETH,0xde6cf64ec6ad9fc35b38fff55cae1f469cbc1703,Ethereum,"138,635.31303821 ETH",0.11%,1166,2025-12-15 08:19:39
ETH039,ETH,0x5ed5690c07cc0ee1f8b6692c2c227983bc71ba9c,Ethereum,"138,344.98895595 ETH",0.11%,12,2025-12-15 08:19:39
ETH040,ETH,0xb5ab08d153218c1a6a5318b14eeb92df0fb168d6,Ethereum,"135,283.67710306 ETH",0.11%,348,2025-12-15 08:19:39
ETH041,ETH,0xd2dd7b597fd2435b6db61ddf48544fd931e6869f,Ethereum,"127,856.85552804 ETH",0.11%,3331,2025-12-15 08:19:39
ETH042,ETH,0x28c6c06298d514db089934071355e5743bf21d60,Binance 14,"126,450.56333436 ETH",0.10%,25410883,2025-12-15 08:19:39
ETH043,ETH,0xa023f08c70a23abc7edfc5b6b5e171d78dfc947e,Crypto.com 22,"124,938.33810634 ETH",0.10%,150590,2025-12-15 08:19:39
ETH044,ETH,0x08eee92b8ef65183cf280640452d418df072fa2a,Ethereum,"122,690.91423989 ETH",0.10%,12,2025-12-15 08:19:39
