symbol,date,close,volume,quote_volume,open,high,low
ETHUSDT,2023-10-03,1656.88,198287.1164,328606758.398617,1662.41,1670.65,1643.0
BTCUSDT,2023-10-04,27778.57,29816.142,820421385.2557853,27426.45,27839.72,27202.0
ETHUSDT,2023-10-04,1646.58,222861.7167,365919693.07999,1656.88,1657.66,1625.0
BTCUSDT,2023-10-05,27410.39,30681.49619,849415594.0472504,27778.57,28120.39,27352.0
ETHUSDT,2023-10-05,1611.79,237378.7449,386770321.772352,1646.58,1655.47,1606.73
BTCUSDT,2023-10-06,27931.09,37983.24277,1052864393.8176135,27410.39,28295.0,27175.94
ETHUSDT,2023-10-06,1645.03,220507.9286,360565723.578844,1611.79,1662.0,1611.68
ETHUSDT,2023-10-07,1633.57,101241.5732,165907550.809013,1645.03,1647.71,1630.03
BTCUSDT,2023-10-07,27956.67,13348.83825,372820279.523143,27931.1,28029.67,27842.08
BTCUSDT,2023-10-08,27917.05,19693.56921,549839951.4800811,27956.67,28095.14,27687.5
ETHUSDT,2023-10-08,1632.84,149424.6635,243516204.388717,1633.56,1641.4,1616.17
BTCUSDT,2023-10-09,27590.12,31534.74639,870014634.3621609,27917.06,27987.93,27260.0
ETHUSDT,2023-10-09,1580.13,340141.0988,540588837.459589,1632.85,1636.0,1546.0
BTCUSDT,2023-10-10,27390.12,22776.84383,626258724.2775784,27590.12,27735.0,27298.0
ETHUSDT,2023-10-10,1567.63,240659.3287,378967575.340083,1580.13,1594.9,1550.55
ETHUSDT,2023-10-11,1566.87,260253.9671,406667649.144022,1567.62,1578.43,1544.26
BTCUSDT,2023-10-11,26875.52,37349.44706,1007065585.9346406,27390.12,27477.39,26538.66
BTCUSDT,2023-10-12,26759.63,23428.64112,626909068.3868717,26875.52,26947.04,26555.0
ETHUSDT,2023-10-12,1539.61,237221.4977,366335747.013667,1566.86,1568.56,1521.0
BTCUSDT,2023-10-13,26862.0,24115.76499,647553796.3580662,26759.63,27130.0,26685.0
ETHUSDT,2023-10-13,1552.16,192205.8736,297929349.186925,1539.61,1575.36,1537.76
BTCUSDT,2023-10-14,26852.48,10417.25576,280059019.0534013,26862.0,26989.58,26789.0
ETHUSDT,2023-10-14,1554.94,100314.6754,155648012.907844,1552.16,1561.72,1544.55
ETHUSDT,2023-10-15,1557.77,120311.2738,187266232.062386,1554.94,1567.62,1547.44
BTCUSDT,2023-10-15,27154.15,15274.6917,412673965.3439348,26852.48,27293.33,26808.25
ETHUSDT,2023-10-16,1599.42,418510.8644,665124956.25364,1557.78,1639.43,1555.06
BTCUSDT,2023-10-16,28500.78,78399.22445,2210785548.2360964,27154.14,30000.0,27112.66
BTCUSDT,2023-10-17,28395.91,38428.44532,1090741746.4830873,28500.77,28613.65,28069.32
ETHUSDT,2023-10-17,1565.01,234817.0699,370032208.156754,1599.41,1600.53,1551.08
ETHUSDT,2023-10-18,1563.44,177750.2253,279357949.45458,1565.01,1585.42,1555.88
BTCUSDT,2023-10-18,28320.0,32162.47591,914773525.1527581,28395.91,28982.36,28142.87
BTCUSDT,2023-10-19,28713.71,35895.50179,1023984017.0322788,28320.0,28916.89,28100.66
ETHUSDT,2023-10-19,1566.57,216217.6675,336684246.044496,1563.45,1574.45,1541.61
BTCUSDT,2023-10-20,29669.04,59422.0992,1753411192.551091,28713.71,30207.55,28578.29
ETHUSDT,2023-10-20,1603.89,315995.792,506065182.982314,1566.57,1630.4,1561.19
BTCUSDT,2023-10-21,29909.8,27517.51897,821964508.4353629,29669.05,30379.99,29464.77
ETHUSDT,2023-10-21,1628.94,176419.4092,285546594.56213,1603.88,1644.53,1592.36
ETHUSDT,2023-10-22,1663.7,228650.9225,374841495.304391,1628.94,1667.8,1621.1
BTCUSDT,2023-10-22,29992.46,22852.54563,683854827.8969322,29909.8,30248.0,29640.0
ETHUSDT,2023-10-23,1765.46,610931.9663,1044121568.099054,1663.69,1800.0,1657.07
BTCUSDT,2023-10-23,33069.99,93513.64246,2941620022.8651876,29992.46,34741.91,29883.6
ETHUSDT,2023-10-24,1784.98,674055.1375,1216867823.899225,1765.47,1854.38,1756.21
BTCUSDT,2023-10-24,33922.73,115265.02418,3933194868.161196,33069.99,35280.0,32832.34
ETHUSDT,2023-10-25,1787.15,354410.8294,634289515.565779,1784.98,1817.69,1760.0
BTCUSDT,2023-10-25,34496.05,54887.02529,1888210825.6063828,33922.73,35132.85,33679.05
ETHUSDT,2023-10-26,1803.38,431169.0453,781481904.959697,1787.15,1865.54,1762.21
BTCUSDT,2023-10-26,34151.66,39744.66255,1363077907.10912,34496.05,34824.13,33751.0
ETHUSDT,2023-10-27,1779.4,274532.6921,488398895.217537,1803.39,1803.91,1744.66
BTCUSDT,2023-10-27,33892.02,32330.40106,1096889423.419842,34151.66,34245.0,33390.95
ETHUSDT,2023-10-28,1776.2,122919.7382,219588597.64105,1779.41,1803.23,1770.0
BTCUSDT,2023-10-28,34081.0,16880.13144,575936523.347353,33892.01,34493.33,33860.0
BTCUSDT,2023-10-29,34525.89,20685.52176,711652985.1790963,34081.01,34750.11,33930.0
ETHUSDT,2023-10-29,1795.14,144110.6508,258015412.931554,1776.21,1811.3,1762.66
BTCUSDT,2023-10-30,34474.73,33657.95976,1159771907.6421053,34525.88,34856.0,34062.84
ETHUSDT,2023-10-30,1809.04,277686.192,501228029.317605,1795.14,1829.84,1777.77
BTCUSDT,2023-10-31,34639.77,32737.89822,1125442444.4884882,34474.74,34720.49,34025.0
ETHUSDT,2023-10-31,1814.67,258074.5796,464695558.995254,1809.03,1819.41,1780.99
ETHUSDT,2023-11-01,1846.99,471921.6184,858744655.311508,1814.67,1857.66,1783.19
BTCUSDT,2023-11-01,35421.43,53473.28165,1856348820.4794536,34639.78,35582.0,34097.39
BTCUSDT,2023-11-02,34941.59,48015.57732,1686141698.092171,35421.43,35984.99,34300.0
ETHUSDT,2023-11-02,1800.8,368738.2193,674522153.765589,1846.99,1875.0,1785.01
BTCUSDT,2023-11-03,34716.78,39071.20644,1347962831.5658624,34941.58,34946.5,34120.0
ETHUSDT,2023-11-03,1832.71,315000.2678,568244477.517703,1800.79,1834.58,1777.11
BTCUSDT,2023-11-04,35062.07,18377.55545,639958598.4198353,34716.78,35255.0,34585.18
ETHUSDT,2023-11-04,1855.54,171538.0364,315560482.702516,1832.7,1869.9,1824.03
ETHUSDT,2023-11-05,1891.71,383106.7628,721508408.943992,1855.54,1912.67,1846.11
BTCUSDT,2023-11-05,35011.88,24528.73376,859350974.0014893,35062.06,35380.0,34448.0
BTCUSDT,2023-11-06,35046.09,22346.47086,782427702.2653205,35011.89,35276.33,34725.9
ETHUSDT,2023-11-06,1900.95,328746.2394,622198937.156692,1891.71,1914.23,1868.48
BTCUSDT,2023-11-07,35399.12,38688.73692,1358031361.1978526,35046.09,35888.0,34523.06
ETHUSDT,2023-11-07,1885.27,332419.4406,625566317.427045,1900.95,1906.99,1850.32
BTCUSDT,2023-11-08,35624.72,33401.34137,1185492160.4927278,35399.13,36106.0,35100.0
ETHUSDT,2023-11-08,1888.12,247881.0997,468144576.741454,1885.26,1904.69,1872.51
ETHUSDT,2023-11-09,2121.32,1100330.3237,2200484378.92985,1888.11,2132.0,1882.07
BTCUSDT,2023-11-09,36701.09,82537.88885,3033417922.7826815,35624.72,37972.24,35534.05
ETHUSDT,2023-11-10,2077.72,555573.6495,1167220520.828261,2121.33,2136.99,2064.61
BTCUSDT,2023-11-10,37301.63,43414.04898,1605069174.5241032,36701.1,37526.0,36324.71
BTCUSDT,2023-11-11,37130.0,22984.97235,851924612.7339427,37301.63,37408.26,36666.93
ETHUSDT,2023-11-11,2053.17,370966.0372,763796737.409375,2077.72,2089.6,2030.3
BTCUSDT,2023-11-12,37064.13,17687.18874,655570813.1382711,37129.99,37222.22,36731.1
ETHUSDT,2023-11-12,2044.68,281907.559,577153459.51571,2053.16,2066.5,2012.1
ETHUSDT,2023-11-13,2053.65,529143.5815,1093862454.321374,2044.69,2118.0,2028.49
BTCUSDT,2023-11-13,36462.93,32798.18252,1208037462.3041444,37064.13,37417.99,36333.0
ETHUSDT,2023-11-14,1979.39,481909.733,972032428.326573,2053.65,2064.96,1936.6
BTCUSDT,2023-11-14,35551.19,45503.68416,1639130785.08681,36462.93,36744.0,34800.0
BTCUSDT,2023-11-15,37858.2,53569.13385,1963249656.5094738,35551.2,37980.0,35360.0
ETHUSDT,2023-11-15,2058.48,421870.8032,847945999.664,1979.4,2062.4,1967.01
BTCUSDT,2023-11-16,36163.51,47490.39566,1744503339.0151725,37858.2,37929.54,35500.0
ETHUSDT,2023-11-16,1961.77,545286.1297,1101174547.308609,2058.49,2090.4,1939.1
BTCUSDT,2023-11-17,36613.92,38283.61112,1391225051.1923273,36163.51,36800.0,35861.1
ETHUSDT,2023-11-17,1960.82,401100.5069,783561858.011889,1961.77,1991.5,1904.0
ETHUSDT,2023-11-18,1962.6,279368.2208,543924395.733028,1960.82,1971.22,1916.0
BTCUSDT,2023-11-18,36568.1,17102.24186,624434069.5256634,36613.91,36845.49,36178.58
BTCUSDT,2023-11-19,37359.86,21246.34648,781531839.4371592,36568.11,37500.0,36384.02
ETHUSDT,2023-11-19,2011.47,251132.6192,494600634.891146,1962.59,2015.75,1942.89
BTCUSDT,2023-11-20,37448.78,36022.70291,1343722642.386475,37359.85,37750.0,36677.0
ETHUSDT,2023-11-20,2021.4,421717.679,854002757.451172,2011.47,2066.4,1990.0
ETHUSDT,2023-11-21,1933.01,490163.9863,974304142.397174,2021.41,2034.6,1931.43
BTCUSDT,2023-11-21,35741.65,47646.54804,1756747495.9818547,37448.79,37649.44,35735.0
ETHUSDT,2023-11-22,2063.21,466120.5109,943776525.65738,1933.01,2092.46,1928.41
BTCUSDT,2023-11-22,37408.34,45051.30697,1657141022.427348,35741.65,37861.1,35632.01
BTCUSDT,2023-11-23,37294.28,23827.92882,888826648.8541473,37408.35,37653.44,36870.0
ETHUSDT,2023-11-23,2062.2,250960.6958,517482313.452256,2063.22,2088.94,2040.35
BTCUSDT,2023-11-24,37713.57,44680.80646,1688715728.079148,37294.27,38414.0,37251.51
ETHUSDT,2023-11-24,2080.84,426932.5402,894370772.518114,2062.21,2133.02,2059.37
BTCUSDT,2023-11-25,37780.67,11396.14464,430165251.7609749,37713.57,37888.0,37591.1
ETHUSDT,2023-11-25,2083.09,138847.393,288887833.978004,2080.84,2090.54,2065.3
BTCUSDT,2023-11-26,37447.43,21264.53723,797321193.5893991,37780.67,37814.63,37150.0
ETHUSDT,2023-11-26,2062.33,241262.9136,499314260.833915,2083.1,2094.99,2036.42
BTCUSDT,2023-11-27,37242.7,30001.07376,1112557435.2767923,37447.42,37569.23,36707.0
ETHUSDT,2023-11-27,2027.5,326073.2298,660673302.74006,2062.34,2071.24,1985.78
BTCUSDT,2023-11-28,37818.87,37544.46667,1414360251.6823456,37242.7,38377.0,36868.41
ETHUSDT,2023-11-28,2048.14,283775.9279,578404413.958468,2027.5,2075.0,1995.15
BTCUSDT,2023-11-29,37854.64,32994.19107,1252586505.66259,37818.88,38450.0,37570.0
ETHUSDT,2023-11-29,2028.81,254843.7319,521225853.33225,2048.14,2075.7,2019.31
BTCUSDT,2023-11-30,37723.96,24740.29147,934491058.9608141,37854.65,38145.85,37500.0
ETHUSDT,2023-11-30,2051.96,243680.0921,496360388.666385,2028.8,2054.75,2020.85
BTCUSDT,2023-12-01,38682.52,43415.66324,1669750777.6239815,37723.97,38999.0,37615.86
ETHUSDT,2023-12-01,2087.24,372645.586,778670941.03376,2051.95,2110.87,2045.04
BTCUSDT,2023-12-02,39450.35,26696.92161,1043421976.7660652,38682.51,39717.14,38641.61
ETHUSDT,2023-12-02,2164.74,320979.9768,684434398.684245,2087.24,2186.6,2086.25
ETHUSDT,2023-12-03,2192.95,257879.1136,560343820.028509,2164.75,2217.27,2149.0
BTCUSDT,2023-12-03,39972.26,26710.65335,1059860641.0494444,39450.35,40250.0,39274.86
ETHUSDT,2023-12-04,2243.37,565307.7134,1263069834.208612,2192.96,2274.28,2191.0
BTCUSDT,2023-12-04,41991.1,79272.33059,3285736844.1408806,39972.26,42420.0,39972.26
BTCUSDT,2023-12-05,44073.32,67490.74644,2890205389.4901266,41991.1,44488.0,41414.0
ETHUSDT,2023-12-05,2293.33,529829.7214,1190597719.193227,2243.36,2309.72,2188.33
BTCUSDT,2023-12-06,43762.69,51431.10492,2256979505.594805,44073.82,44297.21,43335.28
ETHUSDT,2023-12-06,2232.7,408338.9056,925926168.109342,2293.33,2312.23,2220.0
ETHUSDT,2023-12-07,2355.73,485190.0609,1115389522.523053,2232.7,2382.8,2222.0
BTCUSDT,2023-12-07,43273.14,47103.26845,2046945851.8836446,43762.69,44047.33,42821.1
ETHUSDT,2023-12-08,2358.72,378569.8126,893841920.83732,2355.74,2392.0,2336.34
BTCUSDT,2023-12-08,44170.99,42900.37556,1875581755.4469104,43273.15,44700.0,43081.1
BTCUSDT,2023-12-09,43713.6,24925.97008,1096487106.5648339,44171.0,44358.02,43584.51
ETHUSDT,2023-12-09,2340.49,287771.0664,679437458.931254,2358.71,2403.0,2328.01
BTCUSDT,2023-12-10,43789.51,18956.61758,830485162.5569535,43713.59,44049.0,43563.0
ETHUSDT,2023-12-10,2352.39,200037.2102,469860963.947153,2340.48,2377.47,2320.0
BTCUSDT,2023-12-11,41253.4,76663.89804,3205540835.511434,43789.5,43804.5,40222.0
ETHUSDT,2023-12-11,2225.12,640414.9166,1426910964.96622,2352.39,2355.0,2156.62
ETHUSDT,2023-12-12,2203.46,361588.9087,799015127.414974,2225.11,2244.12,2166.0
BTCUSDT,2023-12-12,41492.39,42722.69773,1773961284.3375635,41253.41,42104.12,40680.0
BTCUSDT,2023-12-13,42869.03,45865.99773,1919703389.4848804,41492.38,43475.2,40555.0
ETHUSDT,2023-12-13,2260.16,418916.6154,922420273.947253,2203.47,2284.02,2144.32
BTCUSDT,2023-12-14,43022.26,42047.05709,1798740625.30166,42869.03,43420.0,41400.0
ETHUSDT,2023-12-14,2315.32,409508.0931,934716057.650864,2260.16,2332.11,2228.2
ETHUSDT,2023-12-15,2220.5,333552.6328,754022987.247722,2315.32,2317.81,2200.0
BTCUSDT,2023-12-15,41940.3,33421.7932,1416898938.509979,43022.26,43080.81,41666.0
BTCUSDT,2023-12-16,42278.03,24118.85747,1020469627.8857331,41940.29,42724.43,41605.0
ETHUSDT,2023-12-16,2228.96,199285.923,446980227.082835,2220.51,2263.4,2210.0
BTCUSDT,2023-12-17,41374.65,27722.11452,1161963642.9627964,42278.02,42424.07,41252.0
ETHUSDT,2023-12-17,2196.52,225925.7675,501306718.242808,2228.96,2248.68,2191.5
BTCUSDT,2023-12-18,42657.8,46734.0925,1936003306.0825727,41374.64,42757.81,40542.93
ETHUSDT,2023-12-18,2219.43,364103.1181,789100505.031711,2196.53,2224.0,2116.6
ETHUSDT,2023-12-19,2177.91,383551.4049,847060839.708398,2219.44,2255.0,2135.55
BTCUSDT,2023-12-19,42275.99,40927.86444,1747830242.4615936,42657.8,43497.0,41811.1
ETHUSDT,2023-12-20,2202.17,416841.6272,922794580.703402,2177.9,2266.0,2156.0
BTCUSDT,2023-12-20,43668.93,48710.2947,2115813869.779619,42275.99,44283.0,42206.0
ETHUSDT,2023-12-21,2239.61,453069.7252,1010354340.135799,2202.17,2279.31,2182.98
BTCUSDT,2023-12-21,43861.8,34624.29384,1514529919.1877797,43668.92,44242.35,43286.72
BTCUSDT,2023-12-22,43969.04,32783.19638,1436074497.5128598,43861.79,44398.26,43412.54
ETHUSDT,2023-12-22,2324.54,591357.488,1358322906.958078,2239.6,2343.15,2230.59
BTCUSDT,2023-12-23,43702.16,16557.1293,722943825.3332176,43969.04,43988.68,43291.1
ETHUSDT,2023-12-23,2308.2,255626.9352,586078143.242079,2324.54,2330.65,2265.0
ETHUSDT,2023-12-24,2264.05,307951.076,705420988.78504,2308.2,2326.19,2245.0
BTCUSDT,2023-12-24,42991.5,25144.33496,1093460634.8894227,43702.15,43946.0,42500.0
ETHUSDT,2023-12-25,2271.35,286277.1616,652158658.258351,2264.04,2304.8,2253.1
BTCUSDT,2023-12-25,43576.13,27021.23992,1172053386.5109816,42991.5,43802.32,42720.43
ETHUSDT,2023-12-26,2230.88,410413.1591,916097827.49845,2271.36,2274.99,2178.45
BTCUSDT,2023-12-26,42508.93,41010.04282,1746333612.304945,43576.12,43592.68,41637.6
BTCUSDT,2023-12-27,43428.85,36191.21136,1554082990.052276,42508.93,43677.0,42098.69
ETHUSDT,2023-12-27,2378.35,541537.3574,1250873719.550661,2230.88,2392.44,2211.88
BTCUSDT,2023-12-28,42563.76,35150.52485,1508408742.378081,43428.86,43787.57,42241.79
ETHUSDT,2023-12-28,2344.15,580459.982,1385456486.286191,2378.35,2445.8,2335.0
ETHUSDT,2023-12-29,2299.2,450201.2069,1049566350.122209,2344.15,2385.41,2255.34
BTCUSDT,2023-12-29,42066.95,42597.18912,1803086285.2465775,42563.76,43111.0,41300.0
BTCUSDT,2023-12-30,42140.28,22906.57818,964875790.984935,42066.94,42612.32,41520.3
ETHUSDT,2023-12-30,2291.68,210539.1327,483369913.478846,2299.2,2322.84,2268.0
ETHUSDT,2023-12-31,2281.87,222175.8779,510046689.187396,2291.68,2321.34,2258.88
BTCUSDT,2023-12-31,42283.58,23585.91603,1001519241.5559053,42140.29,42899.0,41965.84
ETHUSDT,2024-01-01,2352.04,216702.6914,500451219.612806,2281.87,2352.37,2265.24
BTCUSDT,2024-01-01,44179.55,27174.29903,1169995682.0280013,42283.58,44184.1,42180.77
BTCUSDT,2024-01-02,44946.91,65146.40661,2944331821.8230762,44179.55,45879.63,44148.34
ETHUSDT,2024-01-02,2355.34,458041.6642,1090922198.049091,2352.05,2431.3,2341.0
ETHUSDT,2024-01-03,2209.72,798729.4869,1797597895.179904,2355.35,2385.45,2100.0
BTCUSDT,2024-01-03,42845.23,81194.55173,3507104563.744232,44946.91,45500.0,40750.0
ETHUSDT,2024-01-04,2267.11,448844.055,1009072619.206773,2209.72,2294.69,2201.91
BTCUSDT,2024-01-04,44151.1,48038.06334,2095095359.4936347,42845.23,44729.58,42613.77
BTCUSDT,2024-01-05,44145.11,48075.25327,2100953924.3687155,44151.1,44357.46,42450.0
ETHUSDT,2024-01-05,2268.78,405568.0006,910367621.181662,2267.11,2277.21,2206.17
ETHUSDT,2024-01-06,2240.78,194067.8656,434867515.959157,2268.78,2270.0,2216.4
BTCUSDT,2024-01-06,43968.32,17835.06144,781212883.4916061,44145.12,44214.42,43397.05
ETHUSDT,2024-01-07,2221.42,207138.6927,463525159.257429,2240.77,2258.01,2203.46
BTCUSDT,2024-01-07,43929.02,23023.8508,1014635096.1241482,43968.32,44480.59,43572.09
BTCUSDT,2024-01-08,46951.04,72814.57589,3298772150.6815076,43929.01,47248.99,43175.0
ETHUSDT,2024-01-08,2330.44,539407.5547,1221527410.440822,2221.42,2358.2,2166.38
ETHUSDT,2024-01-09,2344.29,551454.9931,1267764132.836077,2330.43,2371.72,2226.78
BTCUSDT,2024-01-09,46110.0,69927.66617,3251442072.8083963,46951.04,47972.0,44748.67
ETHUSDT,2024-01-10,2584.38,1038388.666,2536320982.388543,2344.3,2643.1,2339.59
BTCUSDT,2024-01-10,46653.99,89911.41203,4123809481.712767,46110.0,47695.93,44300.36
ETHUSDT,2024-01-11,2618.01,838712.2577,2194916359.191646,2584.37,2689.39,2566.01
BTCUSDT,2024-01-11,46339.16,87470.3296,4105139605.028302,46654.0,48969.48,45606.06
BTCUSDT,2024-01-12,42782.73,86327.93707,3827483735.576057,46339.16,46515.53,41500.0
ETHUSDT,2024-01-12,2522.54,887457.7627,2318179618.086912,2618.01,2717.32,2458.0
BTCUSDT,2024-01-13,42847.99,36118.47464,1547370611.5531662,42782.74,43257.0,42436.12
ETHUSDT,2024-01-13,2578.19,422061.232,1075466481.72042,2522.55,2590.0,2497.5
BTCUSDT,2024-01-14,41732.35,28228.40894,1202212782.257693,42847.99,43079.0,41720.0
ETHUSDT,2024-01-14,2472.87,306207.7463,774962904.807117,2578.18,2578.69,2470.0
BTCUSDT,2024-01-15,42511.1,40269.89303,1718982911.1081028,41732.35,43400.43,41718.05
ETHUSDT,2024-01-15,2511.78,315247.8819,793871974.871601,2472.87,2553.82,2470.92
BTCUSDT,2024-01-16,43137.95,45045.74589,1931947150.05907,42511.1,43578.01,42050.0
ETHUSDT,2024-01-16,2587.4,381077.6247,972060398.7746,2511.79,2614.43,2500.05
BTCUSDT,2024-01-17,42776.1,33266.21388,1419888430.9228892,43137.94,43198.0,42200.69
ETHUSDT,2024-01-17,2530.19,366281.3477,933809190.348208,2587.41,2592.97,2506.75
BTCUSDT,2024-01-18,41327.5,43907.51641,1839426541.263579,42776.09,42930.0,40683.28
ETHUSDT,2024-01-18,2470.81,452090.1074,1129803152.914788,2530.2,2550.0,2428.56
BTCUSDT,2024-01-19,41659.03,48342.74559,1993846466.5387518,41327.51,42196.86,40280.0
ETHUSDT,2024-01-19,2492.0,424209.0029,1047352971.89337,2470.81,2504.2,2415.2
BTCUSDT,2024-01-20,41696.04,15923.99493,662768008.1509343,41659.03,41872.56,41456.3
ETHUSDT,2024-01-20,2472.01,136620.9577,337794603.1476,2491.99,2492.0,2454.2
ETHUSDT,2024-01-21,2457.05,122572.1687,303022758.728082,2472.02,2482.18,2452.13
BTCUSDT,2024-01-21,41580.33,11730.16301,489151571.0309043,41696.05,41881.39,41500.98
ETHUSDT,2024-01-22,2314.2,526337.6492,1252505758.322904,2457.06,2466.1,2303.59
BTCUSDT,2024-01-22,39568.02,55426.19911,2247452153.7954326,41580.32,41689.65,39431.58
BTCUSDT,2024-01-23,39897.6,57956.63351,2275851990.6468267,39568.02,40176.74,38555.0
ETHUSDT,2024-01-23,2242.6,700105.3314,1568448812.43809,2314.19,2352.23,2168.07
BTCUSDT,2024-01-24,40084.88,39293.82861,1569704923.8307493,39897.59,40555.0,39484.19
ETHUSDT,2024-01-24,2235.02,359851.1496,802477123.108515,2242.6,2264.6,2196.12
ETHUSDT,2024-01-25,2218.64,330426.6061,731016014.382289,2235.02,2242.89,2171.3
BTCUSDT,2024-01-25,39961.09,31022.11853,1238813296.1526136,40084.89,40300.24,39550.0
ETHUSDT,2024-01-26,2267.68,363566.4255,815753832.163171,2218.64,2282.36,2195.84
BTCUSDT,2024-01-26,41823.51,47384.96726,1951700659.289807,39961.09,42246.82,39822.52
ETHUSDT,2024-01-27,2267.94,145109.3836,329102144.459815,2267.67,2282.94,2251.4
BTCUSDT,2024-01-27,42120.63,16224.41667,678418702.3509445,41823.51,42200.0,41394.34
BTCUSDT,2024-01-28,42031.06,27294.99838,1154365891.6682587,42120.63,42842.68,41620.81
ETHUSDT,2024-01-28,2256.9,209326.9087,476534769.158892,2267.94,2308.24,2239.89
ETHUSDT,2024-01-29,2317.6,305528.0776,696374288.619473,2256.9,2322.34,2233.8
BTCUSDT,2024-01-29,43302.7,31542.74207,1343462280.3618684,42031.05,43333.0,41804.88
BTCUSDT,2024-01-30,42941.1,37619.24546,1633251085.6713595,43302.71,43882.36,42683.99
ETHUSDT,2024-01-30,2343.01,372879.5791,871148737.166658,2317.61,2391.98,2297.0
BTCUSDT,2024-01-31,42580.0,39871.13688,1711665577.0530825,42941.1,43745.11,42276.84
ETHUSDT,2024-01-31,2283.14,397116.1859,920131584.290104,2343.0,2351.6,2263.57
ETHUSDT,2024-02-01,2304.28,310997.4538,708868445.046755,2283.15,2311.72,2240.0
BTCUSDT,2024-02-01,43082.94,35231.04664,1497121440.6440022,42580.0,43285.13,41884.28
ETHUSDT,2024-02-02,2309.06,238230.511,549302201.697642,2304.28,2324.74,2281.94
BTCUSDT,2024-02-02,43200.0,29672.14418,1277919437.2905612,43082.95,43488.0,42546.79
BTCUSDT,2024-02-03,43011.09,12033.40998,518775350.0336009,43199.99,43380.01,42880.0
ETHUSDT,2024-02-03,2296.49,133232.845,307866239.186442,2309.07,2329.98,2292.75
ETHUSDT,2024-02-04,2289.79,171232.0444,393039532.452068,2296.5,2311.0,2266.0
BTCUSDT,2024-02-04,42582.88,17066.89404,730999557.7083682,43011.1,43119.04,42222.0
ETHUSDT,2024-02-05,2301.83,236610.412,545576620.002565,2289.79,2338.41,2269.11
BTCUSDT,2024-02-05,42708.7,29467.75905,1262620640.5407174,42582.88,43569.76,42258.1
ETHUSDT,2024-02-06,2372.64,368942.7498,864113645.787681,2301.84,2392.4,2299.0
BTCUSDT,2024-02-06,43098.95,24675.85433,1061049582.6002767,42708.7,43399.98,42574.0
ETHUSDT,2024-02-07,2425.1,342791.7013,820475884.303521,2372.63,2444.44,2354.0
BTCUSDT,2024-02-07,44349.6,34392.59915,1496013692.382922,43098.96,44396.5,42788.0
BTCUSDT,2024-02-08,45288.65,45439.62231,2042912128.1517665,44349.6,45614.3,44331.1
ETHUSDT,2024-02-08,2419.55,338040.0539,821961943.652096,2425.09,2463.15,2411.01
BTCUSDT,2024-02-09,47132.77,73503.481,3453043306.4209757,45288.66,48200.0,45242.12
ETHUSDT,2024-02-09,2486.56,492384.385,1222635531.628793,2419.56,2525.0,2419.16
ETHUSDT,2024-02-10,2500.24,185099.59,461966177.394756,2486.56,2516.45,2471.57
BTCUSDT,2024-02-10,47751.09,24802.35936,1176079377.6922762,47132.78,48170.0,46800.0
BTCUSDT,2024-02-11,48299.99,29958.80837,1443314885.7714052,47751.08,48592.66,47557.16
ETHUSDT,2024-02-11,2507.21,219975.1471,553430378.325069,2500.24,2539.63,2493.45
BTCUSDT,2024-02-12,49917.27,59009.96705,2898220863.0181804,48300.0,50334.82,47710.01
ETHUSDT,2024-02-12,2659.99,449501.776,1152087242.126358,2507.22,2665.58,2472.0
ETHUSDT,2024-02-13,2639.99,502447.745,1328138932.929169,2659.99,2686.12,2590.0
