symbol,date,open,high,low,close,volume,quote_volume
ETHUSDT,2023-10-04,1656.84,1657.76,1624.0,1646.65,92383.04789,151643853.8021788
ETHUSDT,2023-10-05,1646.65,1655.2,1607.5,1611.86,101745.81571,165766294.5267987
BTCUSDT,2023-10-05,27782.0,28120.0,27355.98,27411.99,9079.651563,251465621.300211
ETHUSDT,2023-10-06,1611.86,1662.54,1611.23,1645.11,95999.82334,156891914.7835705
BTCUSDT,2023-10-06,27411.99,28282.0,27166.29,27929.99,10625.93372,294595870.15675473
BTCUSDT,2023-10-07,27929.99,28027.16,27842.86,27957.1,2505.195806,69953291.45463687
ETHUSDT,2023-10-07,1645.11,1647.55,1630.0,1633.79,27812.27606,45585980.579136
ETHUSDT,2023-10-08,1633.79,1641.47,1616.12,1632.68,49093.35831,79986389.9550841
BTCUSDT,2023-10-08,27957.1,28089.98,27685.64,27916.02,3583.647291,99975521.35764588
BTCUSDT,2023-10-09,27916.02,27986.07,27262.68,27591.27,8990.624446,247858193.16353554
ETHUSDT,2023-10-09,1632.68,1635.87,1545.25,1579.97,166741.83039,264525799.0477366
BTCUSDT,2023-10-10,27591.27,27733.59,27297.24,27392.83,5882.811708,161638396.4287195
ETHUSDT,2023-10-10,1579.97,1594.8,1551.2,1567.59,138370.04269,217817192.4213049
BTCUSDT,2023-10-11,27392.83,27474.6,26532.59,26875.96,9379.855105,252999893.92576385
ETHUSDT,2023-10-11,1567.59,1578.4,1544.66,1566.88,100547.4964,157130756.8596564
BTCUSDT,2023-10-12,26875.96,26940.74,26554.0,26761.11,4782.282679,127911358.42694548
ETHUSDT,2023-10-12,1566.88,1568.56,1519.55,1539.86,100598.98849,155262090.9514161
BTCUSDT,2023-10-13,26761.11,27129.99,26685.96,26865.33,5627.412493,151181065.02645183
ETHUSDT,2023-10-13,1539.86,1576.2,1537.88,1552.24,81180.61766,125860224.5915166
BTCUSDT,2023-10-14,26865.33,26987.81,26792.91,26854.05,1867.651637,50216068.03279678
ETHUSDT,2023-10-14,1552.24,1562.11,1544.63,1554.95,27355.93821,42489311.8535308
BTCUSDT,2023-10-15,26854.05,27296.0,26810.27,27156.64,3778.738782,102186107.68407148
ETHUSDT,2023-10-15,1554.95,1566.98,1548.6,1557.68,39113.97364,60927264.7965056
BTCUSDT,2023-10-16,27156.64,30350.0,27112.09,28503.02,26515.683372,749084603.3181117
ETHUSDT,2023-10-16,1557.68,1641.67,1555.19,1599.53,179232.53481,285316390.8209321
ETHUSDT,2023-10-17,1599.53,1600.6,1551.0,1564.48,73837.34938,116385521.5419764
BTCUSDT,2023-10-17,28503.02,28630.72,28068.11,28397.83,12413.93963,352206627.193127
ETHUSDT,2023-10-18,1564.48,1585.13,1555.81,1563.25,65317.98266,102613407.6124133
BTCUSDT,2023-10-18,28397.83,28990.89,28140.88,28321.34,10710.106185,305028605.88371915
ETHUSDT,2023-10-19,1563.25,1574.57,1542.0,1566.58,90042.19103,140189298.7877468
BTCUSDT,2023-10-19,28321.34,28922.3,28110.01,28715.89,9161.208979,261515215.83449802
BTCUSDT,2023-10-20,28715.89,30239.32,28575.6,29666.73,17524.490016,516912201.75158566
ETHUSDT,2023-10-20,1566.58,1630.44,1561.28,1604.01,106934.42487,171146856.8072369
BTCUSDT,2023-10-21,29666.73,30374.86,29454.66,29909.99,6351.97825,190030218.01568642
ETHUSDT,2023-10-21,1604.01,1644.49,1592.44,1628.86,63340.47307,102505568.1501852
BTCUSDT,2023-10-22,29909.99,30259.14,29640.01,29991.44,5245.027201,156961148.1477499
ETHUSDT,2023-10-22,1628.86,1668.33,1621.52,1663.9,84411.40162,138391960.5251359
ETHUSDT,2023-10-23,1663.9,1801.03,1657.27,1765.27,224650.53692,384729822.9208709
BTCUSDT,2023-10-23,29991.44,35333.0,29885.65,33065.47,26475.215336,835395477.0083812
ETHUSDT,2023-10-24,1765.27,1854.66,1756.24,1785.07,180509.11778,325249501.6724294
BTCUSDT,2023-10-24,33065.47,35250.0,32834.33,33923.33,24370.427496,830625280.5469877
BTCUSDT,2023-10-25,33923.33,35131.24,33678.4,34495.11,14369.152994,494078234.6396499
ETHUSDT,2023-10-25,1785.07,1817.9,1760.0,1787.25,107267.77569,192045489.8126423
ETHUSDT,2023-10-26,1787.25,1865.6,1762.56,1803.31,146844.43341,265727611.0098028
BTCUSDT,2023-10-26,34495.11,34825.89,33748.59,34150.02,9295.504045,318838223.9310762
BTCUSDT,2023-10-27,34150.02,34246.0,33392.33,33893.87,8171.50689,277150102.42788184
ETHUSDT,2023-10-27,1803.31,1804.24,1745.0,1779.44,69725.77484,123979797.2307986
BTCUSDT,2023-10-28,33893.87,34500.0,33864.21,34082.21,3174.394654,108267572.14910994
ETHUSDT,2023-10-28,1779.44,1803.19,1770.0,1776.18,42321.83584,75588722.0978601
ETHUSDT,2023-10-29,1776.18,1811.21,1763.04,1795.11,44492.92395,79644208.7600516
BTCUSDT,2023-10-29,34082.21,34749.99,33933.33,34524.84,4958.607178,170615802.26507956
ETHUSDT,2023-10-30,1795.11,1830.17,1777.36,1808.9,77380.72093,139677519.0671089
BTCUSDT,2023-10-30,34524.84,34853.68,34050.0,34478.45,8086.674552,278519332.302854
BTCUSDT,2023-10-31,34478.45,34724.0,34029.55,34641.07,7121.180509,244812930.14306736
ETHUSDT,2023-10-31,1808.9,1819.22,1781.2,1814.72,88606.07329,159575379.9635367
ETHUSDT,2023-11-01,1814.72,1857.8,1783.12,1846.77,147645.20599,268734543.0676693
BTCUSDT,2023-11-01,34641.07,35618.19,34070.82,35420.03,12813.670215,445441548.6458528
BTCUSDT,2023-11-02,35420.03,35987.19,34288.57,34940.76,15436.162527,542280487.9637512
ETHUSDT,2023-11-02,1846.77,1874.2,1784.75,1800.86,149790.87003,274120027.4653118
ETHUSDT,2023-11-03,1800.86,1834.4,1776.54,1832.59,128843.96415,232180295.0216749
BTCUSDT,2023-11-03,34940.76,34942.34,34118.49,34714.4,12839.87328,442844046.2024469
BTCUSDT,2023-11-04,34714.4,35256.0,34587.72,35062.33,4199.89976,146318485.49679646
ETHUSDT,2023-11-04,1832.59,1869.74,1823.8,1855.77,54426.57615,100141902.9954822
BTCUSDT,2023-11-05,35062.33,35388.73,34450.0,35014.18,6085.706775,213031039.6783892
ETHUSDT,2023-11-05,1855.77,1912.74,1846.25,1891.75,103471.66679,194833417.1359494
ETHUSDT,2023-11-06,1891.75,1914.47,1869.23,1900.95,87661.26502,166033746.2095036
BTCUSDT,2023-11-06,35014.18,35273.1,34728.35,35045.92,5257.085389,184065228.00328255
ETHUSDT,2023-11-07,1900.95,1906.79,1850.4,1885.4,96479.77942,181567684.4009437
BTCUSDT,2023-11-07,35045.92,35886.0,34514.58,35400.0,9056.997619,318124257.23851836
BTCUSDT,2023-11-08,35400.0,36115.0,35100.0,35622.02,8715.373228,309643030.7532279
ETHUSDT,2023-11-08,1885.4,1904.8,1873.0,1888.39,59437.62986,112261244.9426742
BTCUSDT,2023-11-09,35622.02,38040.84,35539.96,36708.0,22504.72203,827124313.8492368
ETHUSDT,2023-11-09,1888.39,2131.66,1882.37,2120.98,339464.6434,679840811.282336
BTCUSDT,2023-11-10,36708.0,37533.32,36322.54,37299.37,9007.051742,333182307.8685227
ETHUSDT,2023-11-10,2120.98,2136.54,2065.29,2077.6,159058.93226,334035369.6697661
ETHUSDT,2023-11-11,2077.6,2089.24,2030.42,2053.12,125665.52199,258697412.3351609
BTCUSDT,2023-11-11,37299.37,37397.21,36631.39,37130.01,3865.261038,143206428.73546183
BTCUSDT,2023-11-12,37130.01,37218.0,36726.24,37064.0,3032.24273,112390731.5529132
ETHUSDT,2023-11-12,2053.12,2066.44,2011.44,2044.79,64216.0409,131435166.9411683
BTCUSDT,2023-11-13,37064.0,37419.0,36331.86,36463.4,6993.415483,257461821.15450245
ETHUSDT,2023-11-13,2044.79,2117.86,2028.37,2053.39,146792.846,303643081.6868108
ETHUSDT,2023-11-14,2053.39,2064.66,1923.17,1979.27,151123.29588,304412606.9992667
BTCUSDT,2023-11-14,36463.4,36745.0,34601.0,35547.36,12130.22779,436180760.8457234
ETHUSDT,2023-11-15,1979.27,2062.31,1967.17,2058.5,145574.9816,293141461.0349593
BTCUSDT,2023-11-15,35547.36,37960.09,35361.32,37859.99,14955.531861,548385663.1269372
ETHUSDT,2023-11-16,2058.5,2091.2,1938.67,1961.71,216421.84221,435763242.9486626
BTCUSDT,2023-11-16,37859.99,37930.16,35489.97,36164.76,12648.410666,464195859.7298169
ETHUSDT,2023-11-17,1961.71,1991.11,1905.32,1960.71,167846.45212,327521412.705565
BTCUSDT,2023-11-17,36164.76,36856.96,35846.6,36608.91,10454.853909,379967973.77114785
BTCUSDT,2023-11-18,36608.91,36850.0,36183.61,36571.95,3778.319838,137981193.68485752
ETHUSDT,2023-11-18,1960.71,1971.3,1916.0,1962.6,81781.51524,159314858.533689
BTCUSDT,2023-11-19,36571.95,37509.36,36374.98,37364.0,5043.747501,185651168.3076244
ETHUSDT,2023-11-19,1962.6,2015.3,1943.54,2011.51,96034.28416,189249933.8305569
BTCUSDT,2023-11-20,37364.0,37779.82,36622.48,37450.67,10565.507161,394062212.4347915
ETHUSDT,2023-11-20,2011.51,2067.14,1989.69,2021.4,187651.20932,380326552.0649425
ETHUSDT,2023-11-21,2021.4,2034.44,1931.27,1933.36,232880.29353,462862549.6813233
BTCUSDT,2023-11-21,37450.67,37657.85,35725.46,35747.03,14858.369595,546889205.5457723
BTCUSDT,2023-11-22,35747.03,37864.94,35617.0,37409.39,11894.888176,438180312.91428965
ETHUSDT,2023-11-22,1933.36,2092.0,1929.05,2063.33,177678.33962,361474162.8263225
ETHUSDT,2023-11-23,2063.33,2088.64,2040.0,2062.0,105824.03785,218153446.2172071
BTCUSDT,2023-11-23,37409.39,37645.61,36865.19,37295.61,5709.874181,212896790.2742546
BTCUSDT,2023-11-24,37295.61,38413.0,37253.62,37713.79,13408.707305,507099590.29691994
ETHUSDT,2023-11-24,2062.0,2132.83,2058.58,2080.68,179123.28624,375267497.8891766
ETHUSDT,2023-11-25,2080.68,2090.29,2065.6,2083.05,46606.02316,96946671.1825045
BTCUSDT,2023-11-25,37713.79,37887.49,37585.0,37784.01,2544.13158,96043043.09755258
BTCUSDT,2023-11-26,37784.01,37814.65,37129.67,37442.0,5109.69626,191499412.79204094
ETHUSDT,2023-11-26,2083.05,2094.0,2035.89,2062.32,102127.25416,211233284.5055561
BTCUSDT,2023-11-27,37442.0,37560.28,36704.02,37243.8,7226.27738,267858641.67678514
ETHUSDT,2023-11-27,2062.32,2071.17,1985.0,2027.91,117709.41249,238413851.4660355
BTCUSDT,2023-11-28,37243.8,38384.19,36876.11,37817.48,10551.98942,397991279.13291556
ETHUSDT,2023-11-28,2027.91,2075.59,1994.79,2048.29,107708.84445,219592577.3015423
ETHUSDT,2023-11-29,2048.29,2075.63,2018.92,2028.81,81844.44951,167237581.4119158
BTCUSDT,2023-11-29,37817.48,38470.71,37568.1,37853.47,7907.81732,300291443.0705107
ETHUSDT,2023-11-30,2028.81,2054.64,2020.94,2051.9,68397.6958,139290239.3880919
BTCUSDT,2023-11-30,37853.47,38142.75,37464.95,37725.18,5493.930368,207416555.15681395
BTCUSDT,2023-12-01,37725.18,38985.54,37615.35,38685.0,9982.622441,384161856.1804985
ETHUSDT,2023-12-01,2051.9,2110.97,2045.11,2087.36,121445.75798,253729767.0211555
ETHUSDT,2023-12-02,2087.36,2191.55,2086.2,2164.73,119189.67745,254406884.6136739
BTCUSDT,2023-12-02,38685.0,39778.07,38644.34,39450.32,6266.563235,245388129.8487989
BTCUSDT,2023-12-03,39450.32,40287.09,39278.0,39969.61,5609.215096,222585016.8137265
ETHUSDT,2023-12-03,2164.73,2217.65,2149.11,2192.81,85440.51871,185655601.7981354
BTCUSDT,2023-12-04,39969.61,42418.42,39969.61,41985.41,17506.645624,725479245.2978845
ETHUSDT,2023-12-04,2192.81,2274.39,2191.25,2243.22,163540.36858,365229901.1148758
BTCUSDT,2023-12-05,41985.41,44496.99,41388.0,44073.67,20570.159041,884552237.094
ETHUSDT,2023-12-05,2243.22,2309.92,2188.2,2293.32,194996.12998,438657032.2873839
BTCUSDT,2023-12-06,44073.67,44290.0,43361.31,43761.75,12477.042568,547525952.2816976
ETHUSDT,2023-12-06,2293.32,2311.82,2219.68,2232.88,142703.16999,323529895.7570959
BTCUSDT,2023-12-07,43761.75,44048.35,42832.49,43272.71,13132.332546,569975393.9933912
ETHUSDT,2023-12-07,2232.88,2382.79,2221.93,2355.68,187765.25233,433245242.8282712
ETHUSDT,2023-12-08,2355.68,2392.5,2336.65,2358.66,138613.33761,327462348.2894294
BTCUSDT,2023-12-08,43272.71,44717.63,43083.55,44170.71,9475.379776,414444143.9494018
ETHUSDT,2023-12-09,2358.66,2403.63,2328.53,2340.62,98134.85835,231680760.4793122
BTCUSDT,2023-12-09,44170.71,44357.39,43509.32,43711.98,5245.37498,230639940.81265292
ETHUSDT,2023-12-10,2340.62,2377.24,2322.21,2352.25,50993.69573,119827665.530277
BTCUSDT,2023-12-10,43711.98,44047.3,43560.76,43790.53,3552.163633,155620954.5921005
ETHUSDT,2023-12-11,2352.25,2354.94,2136.55,2224.81,206391.62927,459349614.9385377
BTCUSDT,2023-12-11,43790.53,43805.29,40226.56,41252.56,23178.722388,967462149.865342
ETHUSDT,2023-12-12,2224.81,2244.06,2165.59,2203.39,100768.45135,222522706.0709226
BTCUSDT,2023-12-12,41252.56,42116.58,40678.89,41489.47,11627.584303,482426141.92151016
ETHUSDT,2023-12-13,2203.39,2284.71,2145.97,2260.01,115019.79608,253507186.5343401
BTCUSDT,2023-12-13,41489.47,43500.0,40563.6,42867.51,12900.554791,540570525.1239
BTCUSDT,2023-12-14,42867.51,43432.94,41317.58,43020.44,11088.378856,473506403.4619644
ETHUSDT,2023-12-14,2260.01,2332.35,2228.56,2315.1,126289.87961,288154097.1428663
BTCUSDT,2023-12-15,43020.44,43082.04,41658.26,41941.98,7673.364488,325263508.8430524
ETHUSDT,2023-12-15,2315.1,2317.73,2195.37,2220.61,106533.33536,240505332.3632966
ETHUSDT,2023-12-16,2220.61,2263.56,2209.97,2228.72,56650.15859,126996391.5308819
BTCUSDT,2023-12-16,41941.98,42715.0,41611.0,42276.0,3815.760986,161361525.4300498
ETHUSDT,2023-12-17,2228.72,2249.02,2192.09,2196.48,66494.69569,147657070.3013913
BTCUSDT,2023-12-17,42276.0,42423.6,41243.14,41378.83,7687.697846,322157040.64846116
BTCUSDT,2023-12-18,41378.83,42757.04,40545.43,42658.51,14360.108629,595955551.1717753
ETHUSDT,2023-12-18,2196.48,2223.81,2117.3,2219.35,102162.90381,221435145.4656302
BTCUSDT,2023-12-19,42658.51,43493.79,41806.91,42275.62,11897.237594,507797991.9375235
ETHUSDT,2023-12-19,2219.35,2254.89,2136.01,2177.79,105687.91907,233041247.9074168
BTCUSDT,2023-12-20,42275.62,44295.93,42204.01,43666.91,11610.035301,504473808.46690464
ETHUSDT,2023-12-20,2177.79,2265.95,2157.31,2202.16,122599.04991,271303407.8703078
BTCUSDT,2023-12-21,43666.91,44241.16,43293.75,43862.01,7961.891752,348146398.5970192
ETHUSDT,2023-12-21,2202.16,2279.33,2183.39,2239.4,128022.54991,285838753.7006482
BTCUSDT,2023-12-22,43862.01,44403.0,43410.0,43969.91,7616.573114,334113154.89015937
ETHUSDT,2023-12-22,2239.4,2342.97,2230.27,2324.81,220586.62422,506090933.5812024
BTCUSDT,2023-12-23,43969.91,43990.71,43257.1,43704.06,2743.69554,119733229.1752417
ETHUSDT,2023-12-23,2324.81,2331.56,2264.84,2308.25,70871.68309,162420356.7466543
BTCUSDT,2023-12-24,43704.06,43945.91,42557.0,42997.91,4583.52926,198657653.95822746
ETHUSDT,2023-12-24,2308.25,2326.19,2242.52,2264.01,70083.1336,160238514.9893022
BTCUSDT,2023-12-25,42997.91,43811.15,42697.03,43572.0,4411.945097,191567348.68024907
ETHUSDT,2023-12-25,2264.01,2304.58,2253.21,2271.1,57577.03316,131121455.1659992
BTCUSDT,2023-12-26,43572.0,43591.9,41601.34,42512.18,9191.386382,390432109.9377243
ETHUSDT,2023-12-26,2271.1,2274.7,2178.84,2230.69,119316.34057,265939030.7755897
ETHUSDT,2023-12-27,2230.69,2392.56,2211.86,2378.18,192607.82945,445311822.8124675
BTCUSDT,2023-12-27,42512.18,43667.5,42113.96,43433.25,7902.878983,339435715.2385864
ETHUSDT,2023-12-28,2378.18,2445.81,2334.86,2344.21,209687.34254,499720496.8240479
BTCUSDT,2023-12-28,43433.25,43791.99,42266.63,42565.01,8200.502993,351632017.72471535
ETHUSDT,2023-12-29,2344.21,2385.2,2255.48,2299.19,164995.9701,383846471.4404277
BTCUSDT,2023-12-29,42565.01,43113.22,41275.51,42064.0,10858.457979,458948377.1152261
ETHUSDT,2023-12-30,2299.19,2322.85,2267.78,2291.57,76737.23008,176239803.5893051
BTCUSDT,2023-12-30,42064.0,42613.65,41526.0,42145.17,5337.652962,224884662.4891783
BTCUSDT,2023-12-31,42145.17,42890.99,41968.04,42284.0,4389.904453,186283055.8290543
ETHUSDT,2023-12-31,2291.57,2322.0,2258.0,2282.0,92216.96999,211937246.633762
ETHUSDT,2024-01-01,2282.0,2351.8,2265.29,2351.6,72164.87871,166736858.7960529
BTCUSDT,2024-01-01,42284.0,44195.8,42183.84,44175.0,5582.393588,240657414.04983622
BTCUSDT,2024-01-02,44175.0,45886.7,44147.29,44950.95,15797.345713,713409963.5312722
ETHUSDT,2024-01-02,2351.6,2431.08,2339.21,2355.2,154649.65169,367805218.0027896
BTCUSDT,2024-01-03,44950.95,45507.99,40222.1,42842.0,27469.436229,1179071162.0077996
ETHUSDT,2024-01-03,2355.2,2385.12,2079.36,2209.69,288021.20403,647269374.3887061
BTCUSDT,2024-01-04,42842.0,44791.89,42622.37,44151.2,11226.164488,490919905.98401654
ETHUSDT,2024-01-04,2209.69,2294.75,2202.1,2267.1,125673.48806,282872485.1691517
ETHUSDT,2024-01-05,2267.1,2276.88,2206.2,2268.39,142693.3322,319947485.9686299
BTCUSDT,2024-01-05,44151.2,44369.19,42267.44,44147.05,14167.406794,618434358.3180583
ETHUSDT,2024-01-06,2268.39,2269.88,2216.0,2240.95,51202.2217,114697507.7366107
BTCUSDT,2024-01-06,44147.05,44208.95,43397.02,43970.0,4453.125413,195047229.1396947
ETHUSDT,2024-01-07,2240.95,2257.18,2204.18,2221.59,55349.86992,123790667.8390903
BTCUSDT,2024-01-07,43970.0,44478.24,43599.0,43930.0,4472.3062,197013648.73649335
ETHUSDT,2024-01-08,2221.59,2358.4,2165.54,2330.8,159599.94695,360983427.9809181
BTCUSDT,2024-01-08,43930.0,47249.4,43180.0,46949.87,15137.438092,683723622.9902703
ETHUSDT,2024-01-09,2330.8,2376.24,2225.79,2344.38,218130.09589,500317067.6041524
BTCUSDT,2024-01-09,46949.87,48000.0,44631.9,46110.77,18425.819719,855617744.8075925
ETHUSDT,2024-01-10,2344.38,2643.0,2340.4,2584.33,324256.59118,794685826.9905789
BTCUSDT,2024-01-10,46110.77,47689.52,44291.67,46650.28,26598.310039,1218244916.2118335
ETHUSDT,2024-01-11,2584.33,2689.99,2565.78,2618.01,194946.32421,509833390.2469628
BTCUSDT,2024-01-11,46650.28,48975.0,45563.54,46342.0,20489.30878,961030340.0179971
ETHUSDT,2024-01-12,2618.01,2718.38,2457.8,2522.79,255374.61392,665523542.5831465
BTCUSDT,2024-01-12,46342.0,46513.68,41389.14,42784.0,21517.607708,951564651.6263726
BTCUSDT,2024-01-13,42784.0,43254.7,42438.2,42842.34,8774.633499,375940549.2765652
ETHUSDT,2024-01-13,2522.79,2589.99,2497.61,2578.0,120761.8126,307918596.9924943
ETHUSDT,2024-01-14,2578.0,2578.6,2469.5,2472.81,77258.45222,195379651.3407485
BTCUSDT,2024-01-14,42842.34,43076.16,41721.94,41732.0,7359.211204,312980836.8444979
ETHUSDT,2024-01-15,2472.81,2553.79,2471.13,2511.8,67441.69077,169651054.1612397
BTCUSDT,2024-01-15,41732.0,43380.0,41715.75,42516.28,10082.8385,429746267.7487457
BTCUSDT,2024-01-16,42516.28,43575.03,42041.28,43140.0,11626.165189,499071287.31913275
ETHUSDT,2024-01-16,2511.8,2647.58,2500.22,2587.54,90838.99345,231759394.360256
ETHUSDT,2024-01-17,2587.54,2592.77,2506.25,2530.23,79192.83577,201787904.0137958
BTCUSDT,2024-01-17,43140.0,43194.18,42206.64,42774.0,9037.3724,385711831.81140804
BTCUSDT,2024-01-18,42774.0,42925.74,40682.94,41323.16,12998.212595,543658929.4962028
ETHUSDT,2024-01-18,2530.23,2549.39,2428.14,2470.79,108083.92404,269284163.5676981
BTCUSDT,2024-01-19,41323.16,42192.64,40279.07,41659.89,13455.989308,554796750.8809522
ETHUSDT,2024-01-19,2470.79,2504.33,2414.81,2491.82,115870.33218,285970849.4350831
ETHUSDT,2024-01-20,2491.82,2491.82,2454.3,2472.14,31590.78781,78083516.3134269
BTCUSDT,2024-01-20,41659.89,41877.08,41455.76,41694.9,3428.945129,142698072.78437316
ETHUSDT,2024-01-21,2472.14,2481.93,2452.63,2457.0,27532.84641,68031932.3319225
BTCUSDT,2024-01-21,41694.9,41878.0,41500.82,41583.54,3462.926258,144403241.31729683
BTCUSDT,2024-01-22,41583.54,41685.95,39416.66,39566.0,18793.226709,761062058.0755385
ETHUSDT,2024-01-22,2457.0,2465.95,2303.11,2314.18,164257.37612,390757980.1405744
BTCUSDT,2024-01-23,39566.0,40185.38,38552.63,39902.59,15972.588961,627483684.1426033
ETHUSDT,2024-01-23,2314.18,2351.24,2168.21,2242.66,185480.49434,414294840.8160105
BTCUSDT,2024-01-24,39902.59,40564.64,39487.85,40084.52,8838.303112,353088203.8322159
ETHUSDT,2024-01-24,2242.66,2264.7,2196.33,2235.29,74636.48223,166487717.3741804
ETHUSDT,2024-01-25,2235.29,2242.8,2171.43,2218.65,59475.91682,131593982.7352338
BTCUSDT,2024-01-25,40084.52,40304.85,39547.57,39959.93,6076.05681,242594643.50836116
ETHUSDT,2024-01-26,2218.65,2282.22,2196.0,2267.62,66286.38604,148860155.4038693
BTCUSDT,2024-01-26,39959.93,42250.0,39826.69,41821.38,11341.077584,467314396.58633536
ETHUSDT,2024-01-27,2267.62,2282.96,2251.27,2268.1,24987.90445,56667411.577822
BTCUSDT,2024-01-27,41821.38,42192.0,41392.01,42123.01,2706.22477,113139005.57428248
ETHUSDT,2024-01-28,2268.1,2308.15,2239.66,2256.82,42788.84127,97339009.2182958
BTCUSDT,2024-01-28,42123.01,42840.44,41614.74,42031.21,5850.795293,247346079.66111368
ETHUSDT,2024-01-29,2256.82,2322.47,2233.78,2317.77,55746.34763,127174591.4476445
BTCUSDT,2024-01-29,42031.21,43321.9,41796.89,43303.37,6968.034102,296658770.7855917
BTCUSDT,2024-01-30,43303.37,43870.66,42684.0,42944.82,7266.843699,315459145.4336221
ETHUSDT,2024-01-30,2317.77,2392.35,2296.21,2342.76,79032.21488,184543682.126013
ETHUSDT,2024-01-31,2342.76,2351.73,2263.2,2283.24,80325.43757,185880019.4420978
BTCUSDT,2024-01-31,42944.82,43744.95,42287.38,42583.02,7484.986952,321477455.4718578
ETHUSDT,2024-02-01,2283.24,2311.98,2240.13,2303.98,67630.07481,154175616.0524197
BTCUSDT,2024-02-01,42583.02,43295.93,41876.96,43083.28,8350.198557,355310442.3347833
ETHUSDT,2024-02-02,2303.98,2324.87,2282.1,2308.91,60160.00272,138678232.2053432
BTCUSDT,2024-02-02,43083.28,43487.48,42551.61,43199.99,7190.927441,309537376.9739556
ETHUSDT,2024-02-03,2308.91,2330.04,2292.67,2296.59,35310.6624,81553783.3947206
BTCUSDT,2024-02-03,43199.99,43384.78,42880.89,43016.9,2194.065341,94596023.60708387
ETHUSDT,2024-02-04,2296.59,2311.14,2266.06,2289.61,52833.19933,121250999.3704581
BTCUSDT,2024-02-04,43016.9,43124.1,42209.45,42585.72,2991.635522,128067712.99694762
BTCUSDT,2024-02-05,42585.72,43568.85,42253.99,42710.9,6689.318778,286556535.0917819
ETHUSDT,2024-02-05,2289.61,2338.4,2269.16,2301.76,63157.20628,145588863.1788612
ETHUSDT,2024-02-06,2301.76,2392.49,2298.87,2372.72,89657.72675,210090398.8091209
BTCUSDT,2024-02-06,42710.9,43388.03,42573.97,43099.92,6863.360603,295069458.7752784
ETHUSDT,2024-02-07,2372.72,2445.12,2354.11,2425.2,91104.4485,218343326.4948137
BTCUSDT,2024-02-07,43099.92,44393.36,42790.0,44350.19,9997.387723,435183303.5582625
ETHUSDT,2024-02-08,2425.2,2463.59,2412.0,2419.58,82805.49529,201359893.262082
BTCUSDT,2024-02-08,44350.19,45615.0,44328.0,45289.99,13581.610053,610969781.7523221
ETHUSDT,2024-02-09,2419.58,2525.0,2418.69,2486.59,155132.92423,385428352.9605935
BTCUSDT,2024-02-09,45289.99,48213.0,45245.42,47134.25,32971.508647,1548973760.5161748
ETHUSDT,2024-02-10,2486.59,2516.54,2471.6,2500.25,50694.57205,126479402.2305462
BTCUSDT,2024-02-10,47134.25,48183.92,46845.02,47748.19,7001.160011,331863656.6295625
BTCUSDT,2024-02-11,47748.19,48593.45,47565.64,48304.25,7881.070868,379750907.1081709
ETHUSDT,2024-02-11,2500.25,2539.75,2493.7,2507.1,65045.90771,163658072.1644876
ETHUSDT,2024-02-12,2507.1,2665.3,2472.1,2659.81,133235.55022,341392229.3771355
BTCUSDT,2024-02-12,48304.25,50355.99,47710.71,49922.01,18304.96952,900382675.3940109
